date,week,state,region,plan,ticket_brl,mau_active,new_subs,churn_new,churn_legacy,net_adds,revenue_brl
2023-01-16,3,TO,Norte,Premiere,24.9,1258,5,0,7,-2,7234.23
2023-01-23,4,SP,Sudeste,Familia,49.9,104600,601,63,578,-40,1205436.49
2023-01-23,4,SP,Sudeste,HBO,34.9,65395,380,28,357,-5,527086.72
2023-01-23,4,SP,Sudeste,Telecine,29.9,52298,310,20,312,-22,361134.0
2023-01-23,4,SP,Sudeste,Premiere,24.9,39171,202,25,246,-69,225255.87
2023-01-23,4,RJ,Sudeste,Familia,49.9,39355,251,31,225,-5,453536.84
2023-01-23,4,RJ,Sudeste,HBO,34.9,24600,143,11,132,0,198277.14
2023-01-23,4,RJ,Sudeste,Telecine,29.9,19677,118,8,113,-3,135875.82
2023-01-23,4,RJ,Sudeste,Premiere,24.9,14749,77,9,79,-11,84815.27
2023-01-23,4,MG,Sudeste,Familia,49.9,48930,276,32,274,-30,563881.52
2023-01-23,4,MG,Sudeste,HBO,34.9,30567,173,12,193,-32,246371.43
2023-01-23,4,MG,Sudeste,Telecine,29.9,24499,161,11,131,19,169173.23
2023-01-23,4,MG,Sudeste,Premiere,24.9,18333,87,13,100,-26,105425.33
2023-01-23,4,ES,Sudeste,Familia,49.9,9116,55,6,53,-4,105055.06
2023-01-23,4,ES,Sudeste,HBO,34.9,5692,29,2,35,-8,45877.78
2023-01-23,4,ES,Sudeste,Telecine,29.9,4556,25,1,28,-4,31460.6
2023-01-23,4,ES,Sudeste,Premiere,24.9,3414,16,2,20,-6,19632.47
2023-01-23,4,PR,Sul,Familia,49.9,26879,167,16,152,-1,309760.3
2023-01-23,4,PR,Sul,HBO,34.9,16815,115,8,92,15,135529.68
2023-01-23,4,PR,Sul,Telecine,29.9,13442,79,4,73,2,92821.2
2023-01-23,4,PR,Sul,Premiere,24.9,10078,59,8,53,-2,57954.32
2023-01-23,4,SC,Sul,Familia,49.9,17270,102,11,101,-10,199023.79
2023-01-23,4,SC,Sul,HBO,34.9,10804,70,6,60,4,87080.74
2023-01-23,4,SC,Sul,Telecine,29.9,8638,54,3,53,-2,59648.08
2023-01-23,4,SC,Sul,Premiere,24.9,6475,38,5,38,-5,37234.99
2023-01-23,4,RS,Sul,Familia,49.9,26870,169,19,160,-10,309656.58
2023-01-23,4,RS,Sul,HBO,34.9,16794,103,8,101,-6,135360.42
2023-01-23,4,RS,Sul,Telecine,29.9,13432,78,5,81,-8,92752.15
2023-01-23,4,RS,Sul,Premiere,24.9,10064,51,6,61,-16,57873.81
2023-01-23,4,BA,Nordeste,Familia,49.9,34555,205,19,191,-5,398220.44
2023-01-23,4,BA,Nordeste,HBO,34.9,21594,141,11,136,-6,174048.64
2023-01-23,4,BA,Nordeste,Telecine,29.9,17265,91,6,100,-15,119220.21
2023-01-23,4,BA,Nordeste,Premiere,24.9,12951,69,10,68,-9,74475.73
2023-01-23,4,CE,Nordeste,Familia,49.9,21594,130,16,120,-6,248854.64
2023-01-23,4,CE,Nordeste,HBO,34.9,13499,90,7,84,-1,108802.56
2023-01-23,4,CE,Nordeste,Telecine,29.9,10793,61,4,64,-7,74529.03
2023-01-23,4,CE,Nordeste,Premiere,24.9,8090,41,4,47,-10,46522.17
2023-01-23,4,PE,Nordeste,Familia,49.9,23033,149,14,142,-7,265438.04
2023-01-23,4,PE,Nordeste,HBO,34.9,14379,75,6,90,-21,115895.4
2023-01-23,4,PE,Nordeste,Telecine,29.9,11521,65,4,60,1,79556.1
2023-01-23,4,PE,Nordeste,Premiere,24.9,8632,45,5,48,-8,49638.98
2023-01-23,4,MA,Nordeste,Familia,49.9,16323,108,12,93,3,188110.32
2023-01-23,4,MA,Nordeste,HBO,34.9,10192,60,4,64,-8,82147.99
2023-01-23,4,MA,Nordeste,Telecine,29.9,8152,43,2,49,-8,56292.1
2023-01-23,4,MA,Nordeste,Premiere,24.9,6108,24,3,33,-12,35124.53
2023-01-23,4,PB,Nordeste,Familia,49.9,9600,58,6,52,0,110632.79
2023-01-23,4,PB,Nordeste,HBO,34.9,5999,34,3,32,-1,48352.22
2023-01-23,4,PB,Nordeste,Telecine,29.9,4800,29,1,28,0,33145.5
2023-01-23,4,PB,Nordeste,Premiere,24.9,3597,18,2,19,-3,20684.83
2023-01-23,4,RN,Nordeste,Familia,49.9,8638,51,6,47,-2,99546.47
2023-01-23,4,RN,Nordeste,HBO,34.9,5402,32,2,28,2,43540.37
2023-01-23,4,RN,Nordeste,Telecine,29.9,4318,23,1,24,-2,29817.14
2023-01-23,4,RN,Nordeste,Premiere,24.9,3239,18,2,17,-1,18626.12
2023-01-23,4,AL,Nordeste,Familia,49.9,7674,46,5,47,-6,88437.09
2023-01-23,4,AL,Nordeste,HBO,34.9,4799,29,2,28,-1,38680.16
2023-01-23,4,AL,Nordeste,Telecine,29.9,3840,23,1,22,0,26516.4
2023-01-23,4,AL,Nordeste,Premiere,24.9,2879,15,1,15,-1,16555.91
2023-01-23,4,SE,Nordeste,Familia,49.9,5277,29,2,30,-3,60813.46
2023-01-23,4,SE,Nordeste,HBO,34.9,3302,22,1,19,2,26614.27
2023-01-23,4,SE,Nordeste,Telecine,29.9,2640,16,1,15,0,18230.02
2023-01-23,4,SE,Nordeste,Premiere,24.9,1978,9,1,10,-2,11374.64
2023-01-23,4,PI,Nordeste,Familia,49.9,7678,44,4,42,-2,88483.19
2023-01-23,4,PI,Nordeste,HBO,34.9,4793,23,1,29,-7,38631.8
2023-01-23,4,PI,Nordeste,Telecine,29.9,3836,21,1,24,-4,26488.78
2023-01-23,4,PI,Nordeste,Premiere,24.9,2877,14,1,16,-3,16544.41
2023-01-23,4,GO,Centro-Oeste,Familia,49.9,15852,105,11,82,12,182682.4
2023-01-23,4,GO,Centro-Oeste,HBO,34.9,9901,62,4,57,1,79802.52
2023-01-23,4,GO,Centro-Oeste,Telecine,29.9,7923,46,2,41,3,54710.79
2023-01-23,4,GO,Centro-Oeste,Premiere,24.9,5934,28,3,31,-6,34123.93
2023-01-23,4,MT,Centro-Oeste,Familia,49.9,8165,55,6,44,5,94095.5
2023-01-23,4,MT,Centro-Oeste,HBO,34.9,5102,31,2,27,2,41122.36
2023-01-23,4,MT,Centro-Oeste,Telecine,29.9,4080,26,1,25,0,28173.67
2023-01-23,4,MT,Centro-Oeste,Premiere,24.9,3058,16,1,17,-2,17585.27
2023-01-23,4,MS,Centro-Oeste,Familia,49.9,6237,39,4,38,-3,71876.74
2023-01-23,4,MS,Centro-Oeste,HBO,34.9,3899,23,1,23,-1,31426.12
2023-01-23,4,MS,Centro-Oeste,Telecine,29.9,3121,20,1,18,1,21551.48
2023-01-23,4,MS,Centro-Oeste,Premiere,24.9,2337,12,1,14,-3,13439.1
2023-01-23,4,DF,Centro-Oeste,Familia,49.9,6717,37,4,36,-3,77408.38
2023-01-23,4,DF,Centro-Oeste,HBO,34.9,4199,24,2,23,-1,33844.13
2023-01-23,4,DF,Centro-Oeste,Telecine,29.9,3360,20,1,19,0,23201.85
2023-01-23,4,DF,Centro-Oeste,Premiere,24.9,2516,12,1,15,-4,14468.45
2023-01-23,4,AM,Norte,Familia,49.9,9595,57,5,57,-5,110575.17
2023-01-23,4,AM,Norte,HBO,34.9,6002,35,2,31,2,48376.4
2023-01-23,4,AM,Norte,Telecine,29.9,4797,27,2,28,-3,33124.78
2023-01-23,4,AM,Norte,Premiere,24.9,3593,15,2,20,-7,20661.82
2023-01-23,4,PA,Norte,Familia,49.9,20150,108,13,105,-10,232213.63
2023-01-23,4,PA,Norte,HBO,34.9,12588,66,5,73,-12,101459.86
2023-01-23,4,PA,Norte,Telecine,29.9,10081,67,4,62,1,69612.45
2023-01-23,4,PA,Norte,Premiere,24.9,7549,36,5,42,-11,43411.11
2023-01-23,4,RO,Norte,Familia,49.9,3841,23,2,20,1,44264.64
2023-01-23,4,RO,Norte,HBO,34.9,2398,12,0,14,-2,19327.99
2023-01-23,4,RO,Norte,Telecine,29.9,1919,10,0,11,-1,13251.29
2023-01-23,4,RO,Norte,Premiere,24.9,1440,7,0,7,0,8280.83
2023-01-23,4,AC,Norte,Familia,49.9,1919,11,1,11,-1,22115.03
2023-01-23,4,AC,Norte,HBO,34.9,1201,7,0,6,1,9680.12
2023-01-23,4,AC,Norte,Telecine,29.9,961,6,0,5,1,6636.0
2023-01-23,4,AC,Norte,Premiere,24.9,720,3,0,3,0,4140.42
2023-01-23,4,RR,Norte,Familia,49.9,1440,7,0,7,0,16594.92
2023-01-23,4,RR,Norte,HBO,34.9,900,5,0,5,0,7254.04
2023-01-23,4,RR,Norte,Telecine,29.9,720,4,0,4,0,4971.82
2023-01-23,4,RR,Norte,Premiere,24.9,540,2,0,2,0,3105.31
2023-01-23,4,AP,Norte,Familia,49.9,1921,12,1,10,1,22138.08
2023-01-23,4,AP,Norte,HBO,34.9,1200,7,0,7,0,9672.06
2023-01-23,4,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-01-23,4,AP,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2023-01-23,4,TO,Norte,Familia,49.9,3361,19,1,17,1,38733.0
2023-01-23,4,TO,Norte,HBO,34.9,2099,12,0,13,-1,16918.04
2023-01-23,4,TO,Norte,Telecine,29.9,1681,10,0,9,1,11607.83
2023-01-23,4,TO,Norte,Premiere,24.9,1260,6,0,6,0,7245.73
2023-01-30,5,SP,Sudeste,Familia,49.9,104597,631,68,606,-43,1205401.92
2023-01-30,5,SP,Sudeste,HBO,34.9,65474,447,31,342,74,527723.46
2023-01-30,5,SP,Sudeste,Telecine,29.9,52290,304,20,314,-30,361078.75
2023-01-30,5,SP,Sudeste,Premiere,24.9,39206,207,33,208,-34,225457.14
2023-01-30,5,RJ,Sudeste,Familia,49.9,39324,212,24,224,-36,453179.58
2023-01-30,5,RJ,Sudeste,HBO,34.9,24579,142,12,151,-21,198107.88
2023-01-30,5,RJ,Sudeste,Telecine,29.9,19671,117,9,117,-9,135834.39
2023-01-30,5,RJ,Sudeste,Premiere,24.9,14751,90,13,86,-9,84826.77
2023-01-30,5,MG,Sudeste,Familia,49.9,48912,286,27,307,-48,563674.09
2023-01-30,5,MG,Sudeste,HBO,34.9,30598,195,14,182,-1,246621.29
2023-01-30,5,MG,Sudeste,Telecine,29.9,24482,157,10,145,2,169055.84
2023-01-30,5,MG,Sudeste,Premiere,24.9,18342,94,15,96,-17,105477.09
2023-01-30,5,ES,Sudeste,Familia,49.9,9113,50,6,51,-7,105020.48
2023-01-30,5,ES,Sudeste,HBO,34.9,5698,34,2,34,-2,45926.14
2023-01-30,5,ES,Sudeste,Telecine,29.9,4560,27,2,25,0,31488.22
2023-01-30,5,ES,Sudeste,Premiere,24.9,3416,18,2,20,-4,19643.97
2023-01-30,5,PR,Sul,Familia,49.9,26852,142,17,153,-28,309449.15
2023-01-30,5,PR,Sul,HBO,34.9,16803,97,7,87,3,135432.96
2023-01-30,5,PR,Sul,Telecine,29.9,13439,79,5,75,-1,92800.48
2023-01-30,5,PR,Sul,Premiere,24.9,10073,57,7,57,-7,57925.57
2023-01-30,5,SC,Sul,Familia,49.9,17268,94,9,97,-12,199000.74
2023-01-30,5,SC,Sul,HBO,34.9,10805,71,5,61,5,87088.8
2023-01-30,5,SC,Sul,Telecine,29.9,8638,54,3,53,-2,59648.08
2023-01-30,5,SC,Sul,Premiere,24.9,6466,24,2,36,-14,37183.23
2023-01-30,5,RS,Sul,Familia,49.9,26895,186,19,152,15,309944.69
2023-01-30,5,RS,Sul,HBO,34.9,16796,106,8,102,-4,135376.54
2023-01-30,5,RS,Sul,Telecine,29.9,13447,94,7,80,7,92855.73
2023-01-30,5,RS,Sul,Premiere,24.9,10064,53,6,63,-16,57873.81
2023-01-30,5,BA,Nordeste,Familia,49.9,34532,207,19,216,-28,397955.38
2023-01-30,5,BA,Nordeste,HBO,34.9,21592,119,9,118,-8,174032.52
2023-01-30,5,BA,Nordeste,Telecine,29.9,17278,99,6,95,-2,119309.98
2023-01-30,5,BA,Nordeste,Premiere,24.9,12941,65,8,76,-19,74418.22
2023-01-30,5,CE,Nordeste,Familia,49.9,21605,140,16,119,5,248981.41
2023-01-30,5,CE,Nordeste,HBO,34.9,13488,73,5,80,-12,108713.9
2023-01-30,5,CE,Nordeste,Telecine,29.9,10797,62,3,62,-3,74556.65
2023-01-30,5,CE,Nordeste,Premiere,24.9,8089,38,5,44,-11,46516.42
2023-01-30,5,PE,Nordeste,Familia,49.9,23029,138,17,132,-11,265391.94
2023-01-30,5,PE,Nordeste,HBO,34.9,14396,86,5,85,-4,116032.42
2023-01-30,5,PE,Nordeste,Telecine,29.9,11522,74,5,67,2,79563.0
2023-01-30,5,PE,Nordeste,Premiere,24.9,8631,43,5,47,-9,49633.23
2023-01-30,5,MA,Nordeste,Familia,49.9,16314,96,10,92,-6,188006.61
2023-01-30,5,MA,Nordeste,HBO,34.9,10194,54,4,56,-6,82164.11
2023-01-30,5,MA,Nordeste,Telecine,29.9,8156,45,3,46,-4,56319.72
2023-01-30,5,MA,Nordeste,Premiere,24.9,6110,28,4,34,-10,35136.03
2023-01-30,5,PB,Nordeste,Familia,49.9,9600,57,6,51,0,110632.79
2023-01-30,5,PB,Nordeste,HBO,34.9,6004,37,2,31,4,48392.52
2023-01-30,5,PB,Nordeste,Telecine,29.9,4800,29,1,28,0,33145.5
2023-01-30,5,PB,Nordeste,Premiere,24.9,3597,19,2,20,-3,20684.83
2023-01-30,5,RN,Nordeste,Familia,49.9,8644,59,6,49,4,99615.61
2023-01-30,5,RN,Nordeste,HBO,34.9,5395,29,2,32,-5,43483.95
2023-01-30,5,RN,Nordeste,Telecine,29.9,4319,28,2,27,-1,29824.04
2023-01-30,5,RN,Nordeste,Premiere,24.9,3238,17,2,17,-2,18620.37
2023-01-30,5,AL,Nordeste,Familia,49.9,7679,50,4,47,-1,88494.71
2023-01-30,5,AL,Nordeste,HBO,34.9,4799,26,1,26,-1,38680.16
2023-01-30,5,AL,Nordeste,Telecine,29.9,3837,20,1,22,-3,26495.68
2023-01-30,5,AL,Nordeste,Premiere,24.9,2875,14,2,17,-5,16532.91
2023-01-30,5,SE,Nordeste,Familia,49.9,5276,27,2,29,-4,60801.94
2023-01-30,5,SE,Nordeste,HBO,34.9,3301,21,1,19,1,26606.21
2023-01-30,5,SE,Nordeste,Telecine,29.9,2639,14,0,15,-1,18223.12
2023-01-30,5,SE,Nordeste,Premiere,24.9,1976,9,1,12,-4,11363.14
2023-01-30,5,PI,Nordeste,Familia,49.9,7674,44,4,46,-6,88437.09
2023-01-30,5,PI,Nordeste,HBO,34.9,4800,28,1,27,0,38688.22
2023-01-30,5,PI,Nordeste,Telecine,29.9,3838,20,1,21,-2,26502.59
2023-01-30,5,PI,Nordeste,Premiere,24.9,2878,15,2,15,-2,16550.16
2023-01-30,5,GO,Centro-Oeste,Familia,49.9,15842,97,10,85,2,182567.16
2023-01-30,5,GO,Centro-Oeste,HBO,34.9,9900,63,5,58,0,79794.46
2023-01-30,5,GO,Centro-Oeste,Telecine,29.9,7917,47,2,48,-3,54669.35
2023-01-30,5,GO,Centro-Oeste,Premiere,24.9,5931,30,4,35,-9,34106.67
2023-01-30,5,MT,Centro-Oeste,Familia,49.9,8158,47,4,45,-2,94014.83
2023-01-30,5,MT,Centro-Oeste,HBO,34.9,5095,28,1,32,-5,41065.94
2023-01-30,5,MT,Centro-Oeste,Telecine,29.9,4078,21,1,22,-2,28159.86
2023-01-30,5,MT,Centro-Oeste,Premiere,24.9,3055,13,1,17,-5,17568.01
2023-01-30,5,MS,Centro-Oeste,Familia,49.9,6231,30,3,36,-9,71807.6
2023-01-30,5,MS,Centro-Oeste,HBO,34.9,3898,23,1,24,-2,31418.06
2023-01-30,5,MS,Centro-Oeste,Telecine,29.9,3118,18,1,19,-2,21530.76
2023-01-30,5,MS,Centro-Oeste,Premiere,24.9,2336,10,1,13,-4,13433.35
2023-01-30,5,DF,Centro-Oeste,Familia,49.9,6718,42,4,40,-2,77419.91
2023-01-30,5,DF,Centro-Oeste,HBO,34.9,4197,24,2,25,-3,33828.01
2023-01-30,5,DF,Centro-Oeste,Telecine,29.9,3358,19,1,20,-2,23188.04
2023-01-30,5,DF,Centro-Oeste,Premiere,24.9,2516,12,1,15,-4,14468.45
2023-01-30,5,AM,Norte,Familia,49.9,9600,60,5,55,0,110632.79
2023-01-30,5,AM,Norte,HBO,34.9,5999,32,2,31,-1,48352.22
2023-01-30,5,AM,Norte,Telecine,29.9,4801,27,1,25,1,33152.4
2023-01-30,5,AM,Norte,Premiere,24.9,3596,18,2,20,-4,20679.08
2023-01-30,5,PA,Norte,Familia,49.9,20155,123,12,116,-5,232271.25
2023-01-30,5,PA,Norte,HBO,34.9,12595,68,5,68,-5,101516.28
2023-01-30,5,PA,Norte,Telecine,29.9,10075,58,4,59,-5,69571.02
2023-01-30,5,PA,Norte,Premiere,24.9,7546,37,4,47,-14,43393.86
2023-01-30,5,RO,Norte,Familia,49.9,3840,25,2,23,0,44253.12
2023-01-30,5,RO,Norte,HBO,34.9,2400,13,1,12,0,19344.11
2023-01-30,5,RO,Norte,Telecine,29.9,1919,11,0,12,-1,13251.29
2023-01-30,5,RO,Norte,Premiere,24.9,1439,7,0,8,-1,8275.08
2023-01-30,5,AC,Norte,Familia,49.9,1921,12,1,10,1,22138.08
2023-01-30,5,AC,Norte,HBO,34.9,1200,6,0,6,0,9672.06
2023-01-30,5,AC,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-01-30,5,AC,Norte,Premiere,24.9,720,3,0,3,0,4140.42
2023-01-30,5,RR,Norte,Familia,49.9,1439,6,0,7,-1,16583.39
2023-01-30,5,RR,Norte,HBO,34.9,900,4,0,4,0,7254.04
2023-01-30,5,RR,Norte,Telecine,29.9,720,4,0,4,0,4971.82
2023-01-30,5,RR,Norte,Premiere,24.9,539,2,0,3,-1,3099.56
2023-01-30,5,AP,Norte,Familia,49.9,1919,11,1,11,-1,22115.03
2023-01-30,5,AP,Norte,HBO,34.9,1201,7,0,6,1,9680.12
2023-01-30,5,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-01-30,5,AP,Norte,Premiere,24.9,719,3,0,4,-1,4134.67
2023-01-30,5,TO,Norte,Familia,49.9,3354,17,2,21,-6,38652.33
2023-01-30,5,TO,Norte,HBO,34.9,2100,11,0,11,0,16926.1
2023-01-30,5,TO,Norte,Telecine,29.9,1680,10,0,10,0,11600.92
2023-01-30,5,TO,Norte,Premiere,24.9,1259,7,1,7,-1,7239.98
2023-02-06,6,SP,Sudeste,Familia,49.9,104603,629,60,606,-37,1205471.06
2023-02-06,6,SP,Sudeste,HBO,34.9,65378,401,28,395,-22,526949.7
2023-02-06,6,SP,Sudeste,Telecine,29.9,52356,331,19,276,36,361534.5
2023-02-06,6,SP,Sudeste,Premiere,24.9,39189,183,27,207,-51,225359.38
2023-02-06,6,RJ,Sudeste,Familia,49.9,39290,188,19,239,-70,452787.76
2023-02-06,6,RJ,Sudeste,HBO,34.9,24579,122,10,133,-21,198107.88
2023-02-06,6,RJ,Sudeste,Telecine,29.9,19688,117,7,102,8,135951.78
2023-02-06,6,RJ,Sudeste,Premiere,24.9,14731,72,8,93,-29,84711.76
2023-02-06,6,MG,Sudeste,Familia,49.9,48939,287,32,276,-21,563985.24
2023-02-06,6,MG,Sudeste,HBO,34.9,30580,155,11,163,-19,246476.21
2023-02-06,6,MG,Sudeste,Telecine,29.9,24475,147,10,142,-5,169007.51
2023-02-06,6,MG,Sudeste,Premiere,24.9,18323,89,10,115,-36,105367.83
2023-02-06,6,ES,Sudeste,Familia,49.9,9108,46,5,53,-12,104962.86
2023-02-06,6,ES,Sudeste,HBO,34.9,5697,33,2,34,-3,45918.08
2023-02-06,6,ES,Sudeste,Telecine,29.9,4559,25,1,25,-1,31481.32
2023-02-06,6,ES,Sudeste,Premiere,24.9,3417,17,2,18,-3,19649.72
2023-02-06,6,PR,Sul,Familia,49.9,26840,132,14,158,-40,309310.85
2023-02-06,6,PR,Sul,HBO,34.9,16778,75,6,91,-22,135231.45
2023-02-06,6,PR,Sul,Telecine,29.9,13427,71,5,79,-13,92717.62
2023-02-06,6,PR,Sul,Premiere,24.9,10059,45,5,61,-21,57845.06
2023-02-06,6,SC,Sul,Familia,49.9,17264,92,10,98,-16,198954.64
2023-02-06,6,SC,Sul,HBO,34.9,10789,59,5,65,-11,86959.84
2023-02-06,6,SC,Sul,Telecine,29.9,8636,49,3,50,-4,59634.27
2023-02-06,6,SC,Sul,Premiere,24.9,6468,33,5,40,-12,37194.73
2023-02-06,6,RS,Sul,Familia,49.9,26866,150,18,146,-14,309610.48
2023-02-06,6,RS,Sul,HBO,34.9,16776,85,6,103,-24,135215.33
2023-02-06,6,RS,Sul,Telecine,29.9,13432,74,5,77,-8,92752.15
2023-02-06,6,RS,Sul,Premiere,24.9,10069,54,7,58,-11,57902.56
2023-02-06,6,BA,Nordeste,Familia,49.9,34528,199,22,209,-32,397909.28
2023-02-06,6,BA,Nordeste,HBO,34.9,21589,120,8,123,-11,174008.34
2023-02-06,6,BA,Nordeste,Telecine,29.9,17272,91,6,93,-8,119268.55
2023-02-06,6,BA,Nordeste,Premiere,24.9,12929,54,7,78,-31,74349.21
2023-02-06,6,CE,Nordeste,Familia,49.9,21563,105,11,131,-37,248497.39
2023-02-06,6,CE,Nordeste,HBO,34.9,13499,75,6,70,-1,108802.56
2023-02-06,6,CE,Nordeste,Telecine,29.9,10790,54,4,60,-10,74508.31
2023-02-06,6,CE,Nordeste,Premiere,24.9,8091,39,5,43,-9,46527.92
2023-02-06,6,PE,Nordeste,Familia,49.9,23027,132,16,129,-13,265368.89
2023-02-06,6,PE,Nordeste,HBO,34.9,14384,75,5,86,-16,115935.7
2023-02-06,6,PE,Nordeste,Telecine,29.9,11514,63,4,65,-6,79507.76
2023-02-06,6,PE,Nordeste,Premiere,24.9,8633,43,6,44,-7,49644.73
2023-02-06,6,MA,Nordeste,Familia,49.9,16301,76,9,86,-19,187856.79
2023-02-06,6,MA,Nordeste,HBO,34.9,10198,61,5,58,-2,82196.35
2023-02-06,6,MA,Nordeste,Telecine,29.9,8152,42,3,47,-8,56292.1
2023-02-06,6,MA,Nordeste,Premiere,24.9,6109,28,3,36,-11,35130.28
2023-02-06,6,PB,Nordeste,Familia,49.9,9592,56,5,59,-8,110540.6
2023-02-06,6,PB,Nordeste,HBO,34.9,6001,34,2,31,1,48368.34
2023-02-06,6,PB,Nordeste,Telecine,29.9,4796,25,1,28,-4,33117.88
2023-02-06,6,PB,Nordeste,Premiere,24.9,3593,15,2,20,-7,20661.82
2023-02-06,6,RN,Nordeste,Familia,49.9,8629,42,4,49,-11,99442.75
2023-02-06,6,RN,Nordeste,HBO,34.9,5398,28,1,29,-2,43508.13
2023-02-06,6,RN,Nordeste,Telecine,29.9,4317,26,2,27,-3,29810.23
2023-02-06,6,RN,Nordeste,Premiere,24.9,3235,15,2,18,-5,18603.12
2023-02-06,6,AL,Nordeste,Familia,49.9,7678,45,4,43,-2,88483.19
2023-02-06,6,AL,Nordeste,HBO,34.9,4798,27,2,27,-2,38672.1
2023-02-06,6,AL,Nordeste,Telecine,29.9,3842,24,1,21,2,26530.21
2023-02-06,6,AL,Nordeste,Premiere,24.9,2879,15,1,15,-1,16555.91
2023-02-06,6,SE,Nordeste,Familia,49.9,5273,28,2,33,-7,60767.37
2023-02-06,6,SE,Nordeste,HBO,34.9,3296,15,1,18,-4,26565.91
2023-02-06,6,SE,Nordeste,Telecine,29.9,2639,14,0,15,-1,18223.12
2023-02-06,6,SE,Nordeste,Premiere,24.9,1978,8,0,10,-2,11374.64
2023-02-06,6,PI,Nordeste,Familia,49.9,7671,41,4,46,-9,88402.52
2023-02-06,6,PI,Nordeste,HBO,34.9,4802,29,2,25,2,38704.34
2023-02-06,6,PI,Nordeste,Telecine,29.9,3836,19,1,22,-4,26488.78
2023-02-06,6,PI,Nordeste,Premiere,24.9,2876,13,2,15,-4,16538.66
2023-02-06,6,GO,Centro-Oeste,Familia,49.9,15831,85,8,86,-9,182440.39
2023-02-06,6,GO,Centro-Oeste,HBO,34.9,9894,52,4,54,-6,79746.1
2023-02-06,6,GO,Centro-Oeste,Telecine,29.9,7915,46,3,48,-5,54655.54
2023-02-06,6,GO,Centro-Oeste,Premiere,24.9,5928,25,3,34,-12,34089.42
2023-02-06,6,MT,Centro-Oeste,Familia,49.9,8142,35,3,50,-18,93830.44
2023-02-06,6,MT,Centro-Oeste,HBO,34.9,5098,29,1,30,-2,41090.12
2023-02-06,6,MT,Centro-Oeste,Telecine,29.9,4080,22,1,21,0,28173.67
2023-02-06,6,MT,Centro-Oeste,Premiere,24.9,3057,14,1,16,-3,17579.52
2023-02-06,6,MS,Centro-Oeste,Familia,49.9,6237,36,3,36,-3,71876.74
2023-02-06,6,MS,Centro-Oeste,HBO,34.9,3893,18,1,24,-7,31377.76
2023-02-06,6,MS,Centro-Oeste,Telecine,29.9,3118,14,0,16,-2,21530.76
2023-02-06,6,MS,Centro-Oeste,Premiere,24.9,2339,12,1,12,-1,13450.6
2023-02-06,6,DF,Centro-Oeste,Familia,49.9,6718,37,4,35,-2,77419.91
2023-02-06,6,DF,Centro-Oeste,HBO,34.9,4197,24,2,25,-3,33828.01
2023-02-06,6,DF,Centro-Oeste,Telecine,29.9,3360,18,1,17,0,23201.85
2023-02-06,6,DF,Centro-Oeste,Premiere,24.9,2516,11,1,14,-4,14468.45
2023-02-06,6,AM,Norte,Familia,49.9,9594,53,5,54,-6,110563.65
2023-02-06,6,AM,Norte,HBO,34.9,5998,34,2,34,-2,48344.16
2023-02-06,6,AM,Norte,Telecine,29.9,4798,26,1,27,-2,33131.69
2023-02-06,6,AM,Norte,Premiere,24.9,3593,15,1,21,-7,20661.82
2023-02-06,6,PA,Norte,Familia,49.9,20141,103,10,112,-19,232109.91
2023-02-06,6,PA,Norte,HBO,34.9,12585,63,5,73,-15,101435.68
2023-02-06,6,PA,Norte,Telecine,29.9,10070,56,4,62,-10,69536.49
2023-02-06,6,PA,Norte,Premiere,24.9,7546,33,4,43,-14,43393.86
2023-02-06,6,RO,Norte,Familia,49.9,3838,22,2,22,-2,44230.07
2023-02-06,6,RO,Norte,HBO,34.9,2398,12,0,14,-2,19327.99
2023-02-06,6,RO,Norte,Telecine,29.9,1918,10,0,12,-2,13244.39
2023-02-06,6,RO,Norte,Premiere,24.9,1439,7,0,8,-1,8275.08
2023-02-06,6,AC,Norte,Familia,49.9,1919,11,1,11,-1,22115.03
2023-02-06,6,AC,Norte,HBO,34.9,1200,6,0,6,0,9672.06
2023-02-06,6,AC,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-02-06,6,AC,Norte,Premiere,24.9,719,3,0,4,-1,4134.67
2023-02-06,6,RR,Norte,Familia,49.9,1439,7,0,8,-1,16583.39
2023-02-06,6,RR,Norte,HBO,34.9,900,4,0,4,0,7254.04
2023-02-06,6,RR,Norte,Telecine,29.9,720,4,0,4,0,4971.82
2023-02-06,6,RR,Norte,Premiere,24.9,539,2,0,3,-1,3099.56
2023-02-06,6,AP,Norte,Familia,49.9,1918,10,1,11,-2,22103.51
2023-02-06,6,AP,Norte,HBO,34.9,1200,6,0,6,0,9672.06
2023-02-06,6,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2023-02-06,6,AP,Norte,Premiere,24.9,719,3,0,4,-1,4134.67
2023-02-06,6,TO,Norte,Familia,49.9,3358,19,1,20,-2,38698.43
2023-02-06,6,TO,Norte,HBO,34.9,2099,11,0,12,-1,16918.04
2023-02-06,6,TO,Norte,Telecine,29.9,1680,9,0,9,0,11600.92
